image,sex,emotion,age,face_direction,sex_cat,emotion_cat,age_cat,face_dir_cat
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_35.jpg,MALE,HAPPINESS,MIDDLE,LEFT,1,3,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_4.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_40.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_41.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_43.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_45.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_46.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_47.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_48.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_51.jpg,MALE,SADNESS,MIDDLE,RIGHT,1,5,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_54.jpg,MALE,NEUTRAL,MIDDLE,RIGHT,1,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_55.jpg,MALE,NEUTRAL,MIDDLE,DOWN,1,4,0,0
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_56.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_57.jpg,MALE,HAPPINESS,MIDDLE,LEFT,1,3,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_58.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_59.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_6.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_60.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_61.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_62.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_63.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_64.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_66.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_67.jpg,MALE,NEUTRAL,MIDDLE,UP,1,4,0,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_69.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_70.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_71.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_72.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_74.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_75.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_76.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_77.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_78.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_89.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_9.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_90.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_92.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_94.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_95.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_96.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_98.jpg,MALE,DISGUST,MIDDLE,FRONTAL,1,1,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_99.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_200.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Mukesh/Twenty_20/images/Mukesh_22.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/Tiger1/images/Umashri_7.jpg,FEMALE,DISGUST,MIDDLE,UP,0,1,0,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Aarthi/Aarthi/images/Aarthi_15.jpg,FEMALE,ANGER,YOUNG,FRONTAL,0,0,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Aarthi/Aarthi/images/Aarthi_16.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Aarthi/Aarthi/images/Aarthi_46.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Aarthi/Aarthi/images/Aarthi_59.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/Nanjundi/images/Umashri_1.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Umashri/Nanjundi/images/Umashri_72.jpg,FEMALE,ANGER,MIDDLE,UP,0,0,0,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_1.jpg,MALE,NEUTRAL,YOUNG,FRONTAL,1,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_10.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_11.jpg,MALE,NEUTRAL,YOUNG,FRONTAL,1,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_12.jpg,MALE,NEUTRAL,YOUNG,FRONTAL,1,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_2.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_3.jpg,MALE,SADNESS,YOUNG,FRONTAL,1,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_7.jpg,MALE,NEUTRAL,YOUNG,LEFT,1,4,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_8.jpg,MALE,NEUTRAL,YOUNG,FRONTAL,1,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_9.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Rimisen/NeethoduKavali/images/Rimisen_12.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_1.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_11.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_13.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_16.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_2.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_23.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_26.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_5.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT,0,3,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_26.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT,0,3,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_18.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_19.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_20.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_21.jpg,FEMALE,DISGUST,YOUNG,FRONTAL,0,1,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_31.jpg,FEMALE,ANGER,YOUNG,FRONTAL,0,0,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_34.jpg,FEMALE,ANGER,YOUNG,FRONTAL,0,0,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_35.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_36.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_56.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_11.jpg,MALE,HAPPINESS,YOUNG,FRONTAL,1,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_3.jpg,MALE,NEUTRAL,YOUNG,FRONTAL,1,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_53.jpg,MALE,NEUTRAL,YOUNG,LEFT,1,4,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_82.jpg,MALE,SADNESS,YOUNG,FRONTAL,1,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Madhavan/RHTDM/images/Madhavan_16.jpg,MALE,HAPPINESS,YOUNG,LEFT,1,3,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_16.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_19.jpg,FEMALE,NEUTRAL,YOUNG,UP,0,4,2,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_2.jpg,FEMALE,NEUTRAL,YOUNG,LEFT,0,4,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_20.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_21.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT,0,4,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_22.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_23.jpg,FEMALE,ANGER,YOUNG,RIGHT,0,0,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_24.jpg,FEMALE,ANGER,YOUNG,FRONTAL,0,0,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_26.jpg,FEMALE,ANGER,YOUNG,FRONTAL,0,0,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_27.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_28.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_3.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_33.jpg,FEMALE,NEUTRAL,YOUNG,UP,0,4,2,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_34.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_35.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT,0,4,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_38.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_39.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_40.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_41.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_42.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_43.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_44.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_45.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_46.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_47.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_49.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_52.jpg,FEMALE,ANGER,YOUNG,FRONTAL,0,0,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_54.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_55.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_56.jpg,FEMALE,SADNESS,YOUNG,LEFT,0,5,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_57.jpg,FEMALE,ANGER,YOUNG,LEFT,0,0,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_59.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_62.jpg,FEMALE,NEUTRAL,YOUNG,UP,0,4,2,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_7.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_8.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT,0,4,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_1.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_100.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_101.jpg,FEMALE,NEUTRAL,MIDDLE,LEFT,0,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_102.jpg,FEMALE,NEUTRAL,MIDDLE,LEFT,0,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_105.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_109.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_11.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT,0,4,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_110.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_111.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_116.jpg,FEMALE,NEUTRAL,YOUNG,LEFT,0,4,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_117.jpg,FEMALE,NEUTRAL,YOUNG,LEFT,0,4,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_118.jpg,FEMALE,NEUTRAL,YOUNG,LEFT,0,4,2,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_119.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT,0,3,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_12.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_120.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_121.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_122.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_123.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_124.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_125.jpg,FEMALE,FEAR,YOUNG,FRONTAL,0,2,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_126.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_128.jpg,FEMALE,ANGER,YOUNG,RIGHT,0,0,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_13.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_130.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
