,name,c1,c2,c3,c4,movie,actor,sex,emotion,age,face_direction
23,Umashri_37.jpg,225,51,171,194,Tiger1,Umashri,FEMALE,HAPPINESS,MIDDLE,LEFT
24,Umashri_38.jpg,358,237,81,83,Tiger1,Umashri,FEMALE,HAPPINESS,MIDDLE,LEFT
25,Umashri_39.jpg,288,117,183,177,Tiger1,Umashri,FEMALE,HAPPINESS,MIDDLE,FRONTAL
26,Umashri_4.jpg,294,38,51,53,Tiger1,Umashri,FEMALE,ANGER,MIDDLE,FRONTAL
27,Umashri_40.jpg,196,151,180,143,Tiger1,Umashri,FEMALE,HAPPINESS,MIDDLE,DOWN
28,Umashri_5.jpg,297,41,54,48,Tiger1,Umashri,FEMALE,ANGER,MIDDLE,UP
29,Umashri_7.jpg,201,57,216,228,Tiger1,Umashri,FEMALE,DISGUST,MIDDLE,UP
0,JosePrakash_1.jpg,104,100,134,117,King_Solomon,Jose_Prakash,MALE,SADNESS,OLD,RIGHT
1,JosePrakash_10.jpg,2,110,141,131,King_Solomon,Jose_Prakash,MALE,SURPRISE,OLD,RIGHT
2,JosePrakash_11.jpg,2,116,155,114,King_Solomon,Jose_Prakash,MALE,SADNESS,OLD,RIGHT
3,JosePrakash_12.jpg,4,100,32,35,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
4,JosePrakash_13.jpg,48,104,38,36,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
5,JosePrakash_14.jpg,43,105,37,38,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,DOWN
6,JosePrakash_15.jpg,22,119,50,44,King_Solomon,Jose_Prakash,MALE,SURPRISE,OLD,LEFT
7,JosePrakash_16.jpg,2,117,37,57,King_Solomon,Jose_Prakash,MALE,ANGER,OLD,FRONTAL
8,JosePrakash_17.jpg,114,114,68,69,King_Solomon,Jose_Prakash,MALE,ANGER,OLD,FRONTAL
9,JosePrakash_18.jpg,126,117,65,67,King_Solomon,Jose_Prakash,MALE,ANGER,OLD,FRONTAL
10,JosePrakash_19.jpg,135,116,65,61,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
11,JosePrakash_2.jpg,213,80,134,119,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,FRONTAL
12,JosePrakash_20.jpg,10,93,160,139,King_Solomon,Jose_Prakash,MALE,ANGER,OLD,RIGHT
13,JosePrakash_21.jpg,17,99,151,127,King_Solomon,Jose_Prakash,MALE,ANGER,OLD,RIGHT
14,JosePrakash_22.jpg,90,104,162,143,King_Solomon,Jose_Prakash,MALE,ANGER,OLD,RIGHT
15,JosePrakash_23.jpg,61,128,48,41,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,DOWN
16,JosePrakash_24.jpg,65,125,55,47,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
17,JosePrakash_25.jpg,71,121,55,40,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
18,JosePrakash_26.jpg,116,113,48,80,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
19,JosePrakash_27.jpg,48,166,90,62,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,DOWN
20,JosePrakash_28.jpg,8,147,80,67,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,DOWN
21,JosePrakash_29.jpg,55,124,45,37,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
22,JosePrakash_3.jpg,201,82,133,120,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,FRONTAL
23,JosePrakash_30.jpg,76,108,40,37,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
24,JosePrakash_31.jpg,76,105,40,38,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
25,JosePrakash_32.jpg,74,158,105,91,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
26,JosePrakash_33.jpg,65,162,108,90,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
27,JosePrakash_34.jpg,38,154,91,81,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
28,JosePrakash_35.jpg,44,150,89,78,King_Solomon,Jose_Prakash,MALE,SADNESS,OLD,FRONTAL
29,JosePrakash_36.jpg,4,148,89,80,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
30,JosePrakash_37.jpg,51,119,193,160,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,FRONTAL
31,JosePrakash_38.jpg,48,102,32,34,King_Solomon,Jose_Prakash,MALE,HAPPINESS,OLD,LEFT
32,JosePrakash_4.jpg,139,98,143,126,King_Solomon,Jose_Prakash,MALE,SADNESS,OLD,DOWN
33,JosePrakash_5.jpg,66,121,39,44,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
34,JosePrakash_6.jpg,154,119,40,44,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
35,JosePrakash_7.jpg,95,117,44,40,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
36,JosePrakash_8.jpg,88,108,42,41,King_Solomon,Jose_Prakash,MALE,NEUTRAL,OLD,LEFT
37,JosePrakash_9.jpg,3,114,142,133,King_Solomon,Jose_Prakash,MALE,SADNESS,OLD,RIGHT
0,Mammukoya_1.jpg,94,88,84,90,Misc,Mammukoya,MALE,DISGUST,MIDDLE,DOWN
1,Mammukoya_10.jpg,161,147,33,40,Misc,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
2,Mammukoya_11.jpg,121,149,34,41,Misc,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
3,Mammukoya_12.jpg,190,72,15,22,Misc,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
4,Mammukoya_13.jpg,204,63,12,27,Misc,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
5,Mammukoya_14.jpg,208,62,15,23,Misc,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
6,Mammukoya_15.jpg,142,56,22,28,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
7,Mammukoya_16.jpg,145,79,23,25,Misc,Mammukoya,MALE,DISGUST,MIDDLE,DOWN
8,Mammukoya_17.jpg,88,51,20,33,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
9,Mammukoya_18.jpg,90,54,17,30,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
10,Mammukoya_19.jpg,108,54,19,34,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
11,Mammukoya_20.jpg,167,58,18,26,Misc,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
12,Mammukoya_21.jpg,139,55,19,26,Misc,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
13,Mammukoya_22.jpg,90,57,14,19,Misc,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
14,Mammukoya_23.jpg,84,66,52,61,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
15,Mammukoya_24.jpg,98,62,47,67,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
16,Mammukoya_26.jpg,69,74,43,59,Misc,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
17,Mammukoya_27.jpg,64,80,51,58,Misc,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
18,Mammukoya_28.jpg,72,76,48,58,Misc,Mammukoya,MALE,SADNESS,MIDDLE,FRONTAL
19,Mammukoya_29.jpg,81,77,43,56,Misc,Mammukoya,MALE,SADNESS,MIDDLE,LEFT
20,Mammukoya_3.jpg,188,80,48,68,Misc,Mammukoya,MALE,SADNESS,MIDDLE,RIGHT
21,Mammukoya_30.jpg,45,65,16,28,Misc,Mammukoya,MALE,SADNESS,MIDDLE,LEFT
22,Mammukoya_4.jpg,203,72,25,45,Misc,Mammukoya,MALE,NEUTRAL,MIDDLE,RIGHT
23,Mammukoya_5.jpg,192,76,28,40,Misc,Mammukoya,MALE,NEUTRAL,MIDDLE,RIGHT
24,Mammukoya_6.jpg,211,76,30,39,Misc,Mammukoya,MALE,NEUTRAL,MIDDLE,RIGHT
25,Mammukoya_7.jpg,213,80,32,36,Misc,Mammukoya,MALE,NEUTRAL,MIDDLE,LEFT
26,Mammukoya_8.jpg,151,90,20,24,Misc,Mammukoya,MALE,NEUTRAL,MIDDLE,RIGHT
27,Mammukoya_9.jpg,184,136,47,41,Misc,Mammukoya,MALE,NEUTRAL,MIDDLE,LEFT
0,Nedumudivenu_1.jpg,252,131,47,58,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
1,Nedumudivenu_10.jpg,188,161,89,122,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
2,Nedumudivenu_100.jpg,146,144,112,144,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
3,Nedumudivenu_101.jpg,124,142,104,136,Superman,Nedumudivenu,MALE,NEUTRAL,MIDDLE,FRONTAL
4,Nedumudivenu_102.jpg,165,148,121,163,Superman,Nedumudivenu,MALE,ANGER,MIDDLE,FRONTAL
5,Nedumudivenu_104.jpg,384,140,34,44,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,DOWN
6,Nedumudivenu_105.jpg,138,93,130,128,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,DOWN
7,Nedumudivenu_107.jpg,199,172,107,139,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
8,Nedumudivenu_108.jpg,170,191,113,135,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,DOWN
9,Nedumudivenu_11.jpg,187,168,95,127,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
10,Nedumudivenu_110.jpg,176,161,105,148,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
11,Nedumudivenu_111.jpg,169,173,86,130,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
12,Nedumudivenu_112.jpg,348,181,61,80,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
13,Nedumudivenu_113.jpg,354,146,46,92,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
14,Nedumudivenu_114.jpg,380,142,38,98,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
15,Nedumudivenu_115.jpg,480,229,68,123,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
16,Nedumudivenu_116.jpg,218,195,121,138,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
17,Nedumudivenu_117.jpg,161,178,83,84,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
18,Nedumudivenu_119.jpg,150,170,81,86,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
19,Nedumudivenu_12.jpg,182,161,99,139,Superman,Nedumudivenu,MALE,SURPRISE,MIDDLE,FRONTAL
20,Nedumudivenu_120.jpg,242,218,121,149,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
21,Nedumudivenu_121.jpg,439,219,46,68,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
22,Nedumudivenu_122.jpg,85,297,93,69,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,UP
23,Nedumudivenu_123.jpg,118,308,91,73,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,UP
24,Nedumudivenu_124.jpg,116,309,96,71,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,UP
25,Nedumudivenu_125.jpg,337,171,39,55,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
26,Nedumudivenu_13.jpg,208,159,98,129,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
27,Nedumudivenu_15.jpg,335,170,91,126,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
28,Nedumudivenu_16.jpg,357,181,96,116,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,UP
29,Nedumudivenu_17.jpg,170,177,46,60,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
30,Nedumudivenu_18.jpg,201,193,40,60,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
31,Nedumudivenu_19.jpg,157,179,37,70,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,RIGHT
32,Nedumudivenu_2.jpg,221,232,47,68,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
33,Nedumudivenu_20.jpg,315,198,43,60,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
34,Nedumudivenu_21.jpg,365,195,78,115,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
35,Nedumudivenu_22.jpg,288,147,107,136,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
36,Nedumudivenu_23.jpg,273,154,107,151,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
37,Nedumudivenu_24.jpg,259,163,112,166,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
38,Nedumudivenu_25.jpg,187,158,131,156,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
39,Nedumudivenu_26.jpg,175,165,137,156,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
40,Nedumudivenu_27.jpg,94,142,117,165,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
41,Nedumudivenu_28.jpg,301,171,127,158,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
42,Nedumudivenu_29.jpg,398,196,35,51,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
43,Nedumudivenu_3.jpg,138,135,93,138,Superman,Nedumudivenu,MALE,ANGER,MIDDLE,LEFT
44,Nedumudivenu_31.jpg,328,150,46,60,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
45,Nedumudivenu_32.jpg,389,149,49,69,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,DOWN
46,Nedumudivenu_33.jpg,440,125,39,56,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
47,Nedumudivenu_34.jpg,216,185,36,49,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
48,Nedumudivenu_35.jpg,255,162,34,49,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,UP
49,Nedumudivenu_36.jpg,216,178,119,167,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
50,Nedumudivenu_37.jpg,218,157,125,180,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
51,Nedumudivenu_38.jpg,253,159,112,157,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,UP
52,Nedumudivenu_39.jpg,184,161,37,48,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
53,Nedumudivenu_4.jpg,136,134,93,145,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,LEFT
54,Nedumudivenu_40.jpg,221,176,35,51,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,LEFT
55,Nedumudivenu_41.jpg,361,142,31,42,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,DOWN
56,Nedumudivenu_42.jpg,364,145,29,39,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,DOWN
57,Nedumudivenu_43.jpg,320,197,80,119,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,LEFT
58,Nedumudivenu_44.jpg,379,200,89,125,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,LEFT
59,Nedumudivenu_45.jpg,229,175,85,104,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,DOWN
60,Nedumudivenu_46.jpg,295,148,65,92,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
61,Nedumudivenu_47.jpg,153,172,171,199,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
62,Nedumudivenu_48.jpg,165,171,173,206,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
63,Nedumudivenu_5.jpg,132,144,112,148,Superman,Nedumudivenu,MALE,ANGER,MIDDLE,LEFT
64,Nedumudivenu_50.jpg,129,192,168,180,Superman,Nedumudivenu,MALE,ANGER,MIDDLE,FRONTAL
65,Nedumudivenu_51.jpg,201,187,183,199,Superman,Nedumudivenu,MALE,SADNESS,MIDDLE,FRONTAL
66,Nedumudivenu_52.jpg,192,151,182,234,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
67,Nedumudivenu_53.jpg,147,151,171,214,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
68,Nedumudivenu_54.jpg,285,193,197,196,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,DOWN
69,Nedumudivenu_55.jpg,453,135,77,104,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
70,Nedumudivenu_56.jpg,456,142,79,103,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
71,Nedumudivenu_57.jpg,433,126,69,105,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
72,Nedumudivenu_58.jpg,404,138,152,189,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,RIGHT
73,Nedumudivenu_59.jpg,521,236,35,60,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,RIGHT
74,Nedumudivenu_6.jpg,134,132,100,155,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,LEFT
75,Nedumudivenu_61.jpg,530,223,35,68,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
76,Nedumudivenu_65.jpg,595,250,33,48,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,DOWN
77,Nedumudivenu_66.jpg,302,157,108,138,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
78,Nedumudivenu_67.jpg,356,181,101,135,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
79,Nedumudivenu_68.jpg,329,161,111,149,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
80,Nedumudivenu_69.jpg,323,161,109,139,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,LEFT
81,Nedumudivenu_7.jpg,112,129,116,157,Superman,Nedumudivenu,MALE,ANGER,MIDDLE,LEFT
82,Nedumudivenu_71.jpg,333,159,98,144,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
83,Nedumudivenu_72.jpg,265,158,114,160,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
84,Nedumudivenu_73.jpg,245,202,120,155,Superman,Nedumudivenu,MALE,SURPRISE,MIDDLE,FRONTAL
85,Nedumudivenu_74.jpg,243,158,108,155,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
86,Nedumudivenu_75.jpg,381,158,139,187,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
87,Nedumudivenu_76.jpg,382,156,135,185,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
88,Nedumudivenu_77.jpg,355,116,130,172,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
89,Nedumudivenu_79.jpg,239,151,131,191,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,RIGHT
90,Nedumudivenu_8.jpg,171,260,109,129,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,LEFT
91,Nedumudivenu_80.jpg,188,166,138,182,Superman,Nedumudivenu,MALE,HAPPINESS,MIDDLE,FRONTAL
92,Nedumudivenu_81.jpg,325,253,104,128,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
93,Nedumudivenu_83.jpg,343,179,51,77,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
94,Nedumudivenu_84.jpg,341,164,127,169,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
95,Nedumudivenu_85.jpg,132,167,157,187,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
96,Nedumudivenu_86.jpg,290,174,156,207,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
97,Nedumudivenu_87.jpg,461,157,147,218,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
98,Nedumudivenu_88.jpg,304,165,179,221,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
99,Nedumudivenu_89.jpg,286,128,186,257,Superman,Nedumudivenu,MALE,SURPRISE,MIDDLE,FRONTAL
100,Nedumudivenu_9.jpg,173,153,93,134,Superman,Nedumudivenu,MALE,SURPRISE,MIDDLE,RIGHT
101,Nedumudivenu_90.jpg,280,146,183,246,Superman,Nedumudivenu,MALE,SURPRISE,MIDDLE,FRONTAL
102,Nedumudivenu_91.jpg,507,190,43,113,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
103,Nedumudivenu_92.jpg,491,197,58,110,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,RIGHT
104,Nedumudivenu_93.jpg,481,165,91,124,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
105,Nedumudivenu_94.jpg,279,165,108,158,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
106,Nedumudivenu_95.jpg,295,202,114,149,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
107,Nedumudivenu_97.jpg,237,146,96,152,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
108,Nedumudivenu_98.jpg,226,155,104,150,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
109,Nedumudivenu_99.jpg,132,144,109,141,Superman,Nedumudivenu,MALE,DISGUST,MIDDLE,FRONTAL
0,BhanuPriya_1.jpg,208,49,75,105,Trinetrudu,Bhanu_Priya,FEMALE,ANGER,MIDDLE,FRONTAL
1,BhanuPriya_2.jpg,199,46,80,97,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
2,BhanuPriya_3.jpg,244,75,113,132,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
3,BhanuPriya_4.jpg,258,66,113,130,Trinetrudu,Bhanu_Priya,FEMALE,SURPRISE,MIDDLE,UP
4,BhanuPriya_5.jpg,263,76,25,30,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
5,BhanuPriya_6.jpg,303,68,26,35,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,RIGHT
6,BhanuPriya_7.jpg,299,68,20,35,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
7,BhanuPriya_8.jpg,389,44,27,34,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
8,BhanuPriya_9.jpg,283,89,25,29,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,UP
9,BhanuPriya_10.jpg,306,111,27,27,Trinetrudu,Bhanu_Priya,FEMALE,ANGER,MIDDLE,DOWN
10,BhanuPriya_11.jpg,359,53,26,27,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,DOWN
11,BhanuPriya_12.jpg,355,77,21,32,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,RIGHT
12,BhanuPriya_15.jpg,122,67,27,40,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,LEFT
13,BhanuPriya_17.jpg,347,158,63,64,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
14,BhanuPriya_18.jpg,244,42,60,67,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
15,BhanuPriya_19.jpg,249,59,61,67,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
16,BhanuPriya_20.jpg,307,59,29,37,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
17,BhanuPriya_21.jpg,307,58,35,41,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
18,BhanuPriya_22.jpg,308,83,25,35,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,FRONTAL
19,BhanuPriya_23.jpg,288,86,29,35,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,RIGHT
20,BhanuPriya_24.jpg,336,83,40,51,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,RIGHT
21,BhanuPriya_25.jpg,278,49,23,50,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,RIGHT
22,BhanuPriya_26.jpg,241,92,19,36,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,RIGHT
23,BhanuPriya_27.jpg,336,68,48,57,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,RIGHT
24,BhanuPriya_28.jpg,304,63,43,61,Trinetrudu,Bhanu_Priya,FEMALE,HAPPINESS,MIDDLE,RIGHT
25,BhanuPriya_29.jpg,315,64,51,59,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
26,BhanuPriya_30.jpg,229,83,21,29,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,LEFT
27,BhanuPriya_31.jpg,217,83,24,30,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
28,BhanuPriya_32.jpg,215,83,25,28,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
29,BhanuPriya_33.jpg,279,83,24,29,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
30,BhanuPriya_34.jpg,247,73,40,41,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
31,BhanuPriya_35.jpg,149,131,45,52,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
32,BhanuPriya_36.jpg,163,79,45,56,Trinetrudu,Bhanu_Priya,FEMALE,DISGUST,MIDDLE,FRONTAL
33,BhanuPriya_37.jpg,151,29,173,187,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,UP
34,BhanuPriya_38.jpg,177,27,157,195,Trinetrudu,Bhanu_Priya,FEMALE,SURPRISE,MIDDLE,UP
35,BhanuPriya_39.jpg,143,24,175,187,Trinetrudu,Bhanu_Priya,FEMALE,SURPRISE,MIDDLE,UP
36,BhanuPriya_40.jpg,161,23,176,180,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
37,BhanuPriya_41.jpg,157,95,98,88,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
38,BhanuPriya_42.jpg,226,47,86,99,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
39,BhanuPriya_45.jpg,233,32,87,101,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
40,BhanuPriya_49.jpg,232,77,79,97,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
41,BhanuPriya_50.jpg,172,30,178,189,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
42,BhanuPriya_52.jpg,103,29,164,189,Trinetrudu,Bhanu_Priya,FEMALE,SADNESS,MIDDLE,FRONTAL
